Date,Adj_Close,Close,High,Low,Open,Volume,OHLC_flag,Daily_Return,Price_Range,Open_Close_Diff,Volume_Change
9/4/2017,52.46668625,79.12999725,79.63999939,78.23000336,78.26999664,1110378,0,0.001645535,1.40999603,0.86000061,-0.468440164
9/5/2017,53.37505722,80.5,81.09999847,79.25,79.37999725,2153782,0,0.017313317,1.84999847,1.12000275,0.939683603
9/6/2017,54.210495,81.76000214,82.70999908,80.02999878,80.19999695,2298700,0,0.0156522,2.6800003,1.56000519,0.067285361
9/7/2017,54.80060577,82.65000153,83.44999695,82.30000305,82.33000183,2312434,0,0.010885511,1.1499939,0.3199997,0.005974681
9/8/2017,54.71440887,82.51999664,82.94000244,82.05000305,82.20999908,1165651,0,-0.001572957,0.88999939,0.30999756,-0.495920316
9/11/2017,54.93321991,82.84999847,83.12999725,82.23000336,82.98000336,1293521,0,0.003999053,0.89999389,-0.13000489,0.109698357
9/12/2017,55.43050385,83.59999847,83.97000122,82.80000305,83.23999786,1398344,0,0.009052505,1.16999817,0.36000061,0.081036953
9/13/2017,55.74213028,84.06999969,84.33000183,83.44999695,83.48000336,1421090,0,0.005622024,0.88000488,0.58999633,0.016266384
9/14/2017,55.94104767,84.37000275,84.63999939,83.90000153,83.90000153,1377921,0,0.003568491,0.73999786,0.47000122,-0.030377386
9/15/2017,56.24604416,84.83000183,84.83000183,83.66999817,84.16999817,3517610,0,0.005452164,1.16000366,0.66000366,1.552838661
9/18/2017,56.10680389,84.62000275,85.25,84.62000275,85.11000061,1324330,0,-0.002475528,0.62999725,-0.48999786,-0.623514261
9/19/2017,56.16648483,84.70999908,84.91999817,83.91999817,84.48999786,1132274,0,0.001063535,1,0.22000122,-0.145021256
9/20/2017,56.00072098,84.45999908,84.90000153,84.12000275,84.5,959690,0,-0.002951245,0.77999878,-0.04000092,-0.15242247
9/21/2017,56.45158386,85.13999939,85.54000092,84.61000061,84.70999908,1063793,0,0.008051152,0.93000031,0.43000031,0.108475654
9/22/2017,56.41842651,85.08999634,85.73000336,84.77999878,85,894307,0,-0.000587304,0.95000458,0.08999634,-0.159322349
9/25/2017,56.21289444,84.77999878,85,84.40000153,84.91999817,966648,0,-0.003643173,0.59999847,-0.13999939,0.080890567
9/26/2017,56.28582001,84.88999939,85.23000336,84.48000336,84.48000336,1047217,0,0.001297483,0.75,0.40999603,0.083348851
9/27/2017,56.338871,84.97000122,85.76999664,84.83999634,85.36000061,1071296,0,0.000942418,0.9300003,-0.38999939,0.022993324
9/28/2017,55.9742012,84.41999817,85.02999878,83.91000366,84.98000336,1632349,0,-0.006472909,1.11999512,-0.56000519,0.523714268
9/29/2017,56.90908813,85.83000183,85.83000183,83.83000183,84.37999725,1990981,0,0.016702247,2,1.45000458,0.219703017
10/2/2017,57.12789154,86.16000366,86.69999695,85.75,86,1084280,0,0.003844831,0.94999695,0.16000366,-0.455404145
10/3/2017,57.12789154,86.16000366,86.16000366,86.16000366,86.16000366,0,0,0,0,0,-1
10/4/2017,58.66615677,88.48000336,88.63999939,86.25,86.59999847,2907246,0,0.026926643,2.38999939,1.88000489,inf
10/5/2017,58.81865311,88.70999908,89.27999878,88.51000214,88.69999695,1587369,0,0.002599409,0.76999664,0.01000213,-0.453995637
10/6/2017,59.04409409,89.05000305,89.34999847,88.51000214,88.55000305,1151989,0,0.003832758,0.83999633,0.5,-0.274277751
10/9/2017,58.92473602,88.87000275,89.30000305,88.55999756,89.30000305,921016,0,-0.00202134,0.74000549,-0.4300003,-0.20049931
10/10/2017,58.62637329,88.41999817,88.91000366,88.05000305,88.91000366,1187029,0,-0.005063627,0.86000061,-0.49000549,0.288825601
10/11/2017,58.60648346,88.38999939,88.81999969,87.91999817,88.62999725,1027531,0,-0.000339276,0.90000152,-0.23999786,-0.1343674
10/12/2017,58.22854233,87.81999969,88.5,87.48999786,88.38999939,1104562,0,-0.00644869,1.01000214,-0.5699997,0.074967081
10/13/2017,57.86387634,87.26999664,88.04000092,86.81999969,88.04000092,1438255,0,-0.006262845,1.22000123,-0.77000428,0.302104364
10/16/2017,57.73789597,87.08000183,87.72000122,86.98999786,87.26999664,812165,0,-0.002177092,0.73000336,-0.18999481,-0.435312236
10/17/2017,57.97659302,87.44000244,87.83000183,86.29000092,87,1018233,0,0.004134136,1.54000091,0.44000244,0.253726767
10/18/2017,58.4805069,88.19999695,88.62999725,87.80000305,88.13999939,1169060,0,0.008691611,0.8299942,0.05999756,0.148126215
10/19/2017,57.956707,87.41000366,87.90000153,86.08000183,87.62000275,2201954,0,-0.00895684,1.8199997,-0.20999909,0.883525225
10/20/2017,57.22072601,86.30000305,87.80000305,86.22000122,87.66000366,2105118,0,-0.012698782,1.58000183,-1.36000061,-0.043977304
10/23/2017,57.02843475,86.01000214,86.69999695,85.69999695,86.29000092,1275308,0,-0.003360381,1,-0.27999878,-0.394186929
10/24/2017,57.30028152,86.41999817,86.62999725,85.12999725,85.77999878,1532471,0,0.004766841,1.5,0.63999939,0.201647759
10/25/2017,56.66374969,85.45999908,86.44999695,84.91999817,86.44000244,1492674,0,-0.011108529,1.52999878,-0.98000336,-0.02596917
10/26/2017,57.2074585,86.27999878,86.58999634,85.09999847,85.26000214,1343724,0,0.009595129,1.48999787,1.01999664,-0.099787361
10/27/2017,57.83071899,87.22000122,87.90000153,86.5,86.58999634,1955585,0,0.01089479,1.40000153,0.63000488,0.455347229
10/30/2017,58.01636505,87.5,87.80999756,87.16000366,87.26999664,1066998,0,0.003210259,0.6499939,0.23000336,-0.454384238
10/31/2017,58.01636505,87.5,87.5,87.5,87.5,0,0,0,0,0,-1
11/1/2017,59.2363739,89.33999634,89.97000122,88.01999664,88.12000275,2442706,0,0.02102853,1.95000458,1.21999359,inf
11/2/2017,59.58779144,89.87000275,90.41000366,89.06999969,89.16999817,1694754,0,0.005932465,1.34000397,0.70000458,-0.306198126
11/3/2017,59.38886642,89.56999969,90.5,89.20999908,89.69999695,1261667,0,-0.003338189,1.29000092,-0.12999726,-0.255545643
11/6/2017,59.65409851,89.97000122,90.68000031,89.20999908,89.40000153,1518663,0,0.004465798,1.47000123,0.56999969,0.203695587
11/7/2017,57.96332932,87.41999817,88.69999695,87.30000305,88.59999847,3155505,0,-0.028342814,1.3999939,-1.1800003,1.077817791
11/8/2017,57.84397888,87.23999786,88.19000244,87.02999878,87.45999908,1701211,0,-0.002059029,1.16000366,-0.22000122,-0.460875201
11/9/2017,57.63843536,86.93000031,87.95999908,86.34999847,87.37000275,1791437,0,-0.003553388,1.61000061,-0.44000244,0.053036337
11/10/2017,57.24723816,86.33999634,87.36000061,85.80000305,87.12000275,1450662,0,-0.006787116,1.55999756,-0.78000641,-0.190224384
11/13/2017,57.15441132,86.19999695,86.70999908,85.26000214,86.44999695,1156350,0,-0.001621489,1.44999694,-0.25,-0.202881167
11/14/2017,57.10137177,86.12000275,86.65000153,85.80999756,86.54000092,927821,0,-0.000928007,0.84000397,-0.41999817,-0.19762961
11/15/2017,56.55767441,85.30000305,85.83000183,84.48000336,85.72000122,1596394,0,-0.009521594,1.34999847,-0.41999817,0.720584035
11/16/2017,56.57756424,85.33000183,86.09999847,85.26000214,85.95999908,1106880,0,0.000351686,0.83999633,-0.62999725,-0.306637334
11/17/2017,56.31234741,84.93000031,85.56999969,84.58999634,85.5,1184540,0,-0.004687701,0.98000335,-0.56999969,0.070161174
11/20/2017,56.47811127,85.18000031,85.94000244,84.44999695,84.48000336,1376355,0,0.002943601,1.49000549,0.69999695,0.161932058
11/21/2017,57.53897858,86.77999878,87.70999908,84.94000244,85.18000031,2235339,0,0.018783734,2.76999664,1.59999847,0.624100614
11/22/2017,57.40636826,86.58000183,87.87999725,86.58000183,86.94999695,1378224,0,-0.002304643,1.29999542,-0.36999512,-0.383438485
11/23/2017,57.24723816,86.33999634,87.12999725,86.05000305,86.30000305,1005293,0,-0.002772066,1.0799942,0.03999329,-0.27058809
11/24/2017,57.27376175,86.37999725,87.19000244,86.16000366,86.44000244,838832,0,0.000463295,1.02999878,-0.06000519,-0.165584561
11/27/2017,56.81626511,85.69000244,86.23999786,85.36000061,85.80000305,1165467,0,-0.0079879,0.87999725,-0.11000061,0.389392632
11/28/2017,56.32561493,84.94999695,85.22000122,84.55000305,84.90000153,1759448,0,-0.008635844,0.66999817,0.04999542,0.509650638
11/29/2017,56.17973709,84.73000336,86.06999969,84.40000153,85.65000153,1724493,0,-0.002589683,1.66999816,-0.91999817,-0.019867026
11/30/2017,56.146595,84.68000031,85.63999939,84.56999969,84.66999817,1574719,0,-0.000590146,1.0699997,0.01000214,-0.086851034
12/1/2017,55.41060257,83.56999969,84.69000244,82.87000275,84.66000366,2262673,0,-0.013108179,1.81999969,-1.09000397,0.436874134
12/4/2017,56.57756424,85.33000183,85.94000244,84.26000214,84.69999695,1766084,0,0.021060215,1.6800003,0.63000488,-0.219470069
12/5/2017,56.66374969,85.45999908,85.81999969,85,85,1462861,0,0.001523465,0.81999969,0.45999908,-0.171692286
12/6/2017,56.3985405,85.05999756,85.22000122,83.54000092,84.69000244,1934668,0,-0.00468057,1.6800003,0.36999512,0.322523466
12/7/2017,56.25930786,84.84999847,85.29000092,83.95999908,84.90000153,1234105,0,-0.002468835,1.33000184,-0.05000306,-0.362110192
12/8/2017,56.67702103,85.48000336,85.95999908,84.52999878,84.55000305,1793352,0,0.007424925,1.4300003,0.93000031,0.453159982
12/11/2017,56.68365479,85.48999786,85.76000214,85.20999908,85.56999969,887022,0,0.000116922,0.55000306,-0.08000183,-0.505383215
12/12/2017,57.02180099,86,86,84.05999756,84.70999908,1317568,0,0.005965635,1.94000244,1.29000092,0.485383677
12/13/2017,56.82953262,85.70999908,86.69999695,85.56999969,85.66999817,1235097,0,-0.003372104,1.12999726,0.04000091,-0.062593354
12/14/2017,57.14115524,86.18000031,86.62000275,85.34999847,85.70999908,1502163,0,0.005483622,1.27000428,0.47000123,0.21623079
12/15/2017,56.98864365,85.94999695,85.97000122,85.31999969,85.87000275,2584282,0,-0.002668872,0.65000153,0.0799942,0.720373888
12/18/2017,57.6583252,86.95999908,87.55999756,86.41000366,86.51999664,1675383,0,0.011751043,1.1499939,0.44000244,-0.351702717
12/19/2017,57.75115204,87.09999847,87.77999878,86.66000366,86.70999908,1083201,0,0.001609929,1.11999512,0.38999939,-0.353460671
12/20/2017,57.63843536,86.93000031,87.54000092,86.51000214,87.27999878,1292879,0,-0.001951758,1.02999878,-0.34999847,0.193572569
12/21/2017,58.2417984,87.83999634,88.05000305,86.81999969,86.93000031,1500394,0,0.010468147,1.23000336,0.90999603,0.160506126
12/22/2017,58.02963257,87.51999664,87.70999908,86.98999786,87.70999908,954800,0,-0.003642984,0.72000122,-0.19000244,-0.363633819
12/27/2017,57.85723877,87.26000214,88.22000122,87.25,87.86000061,593335,0,-0.002970687,0.97000122,-0.59999847,-0.378576665
12/28/2017,57.77767944,87.13999939,87.40000153,86.90000153,87.40000153,750441,0,-0.001375232,0.5,-0.26000214,0.264784649
12/29/2017,57.57213211,86.83000183,87.41000366,86.75,87.41000366,726308,0,-0.003557466,0.66000366,-0.58000183,-0.032158424
1/2/2018,57.28702927,86.40000153,86.81999969,83.87999725,86.76999664,2673332,0,-0.004952209,2.94000244,-0.36999511,2.680713967
1/3/2018,57.59201813,86.86000061,87.36000061,86.45999908,87,1396762,0,0.005324063,0.90000153,-0.13999939,-0.477520188
1/4/2018,58.00311279,87.48000336,88.33999634,87.37999725,87.80000305,1872794,0,0.007137955,0.95999909,-0.31999969,0.340811105
1/5/2018,58.67941284,88.5,88.73999786,87,87,1911027,0,0.011659769,1.73999786,1.5,0.020414952
1/8/2018,59.45518112,89.66999817,90.30999756,89.11000061,89.15000153,2298840,0,0.013220318,1.19999695,0.51999664,0.202934338
1/9/2018,59.80659485,90.19999695,90.66999817,89.66000366,89.80999756,1582875,0,0.005910547,1.00999451,0.38999939,-0.311446208
1/10/2018,59.27616501,89.40000153,90.16999817,88.80999756,89.90000153,1775183,0,-0.008869129,1.36000061,-0.5,0.121492853
1/11/2018,58.80540848,88.69000244,89.62000275,87.94000244,89.40000153,1874650,0,-0.007941824,1.68000031,-0.70999909,0.05603197
1/12/2018,59.54800415,89.80999756,89.97000122,89.01999664,89.08999634,1688266,0,0.0126282,0.95000458,0.72000122,-0.099423359
1/15/2018,59.53474045,89.79000092,90.04000092,88.94999695,89.98000336,1147113,0,-0.000222655,1.09000397,-0.19000244,-0.320537759
1/16/2018,61.42441559,92.63999939,93.05000305,89.69999695,89.98999786,3615171,0,0.031740711,3.3500061,2.65000153,2.151538689
1/17/2018,61.23213577,92.34999847,93.58000183,91.80999756,92.40000153,2000833,0,-0.003130407,1.77000427,-0.05000306,-0.446545405
1/18/2018,61.70952606,93.06999969,93.76999664,92.29000092,92.72000122,1825822,0,0.00779644,1.47999572,0.34999847,-0.087469069
1/19/2018,62.77702332,94.68000031,94.80999756,93.41000366,93.5,2699990,0,0.017298814,1.3999939,1.18000031,0.478780516
1/22/2018,63.82463837,96.26000214,96.43000031,94.58000183,94.73999786,2371524,0,0.01668781,1.84999848,1.52000428,-0.121654525
1/23/2018,63.17485809,95.27999878,97.5,94.91999817,97.05000305,2066384,0,-0.010180795,2.58000183,-1.77000427,-0.128668316
1/24/2018,62.55822754,94.34999847,96.37999725,94.34999847,95.75,1749576,0,-0.009760709,2.02999878,-1.40000153,-0.153315163
1/25/2018,61.82888412,93.25,94.55999756,92.26999664,93.87999725,2704983,0,-0.011658702,2.29000092,-0.62999725,0.546079164
1/26/2018,62.21344376,93.83000183,93.88999939,92.41000366,92.41000366,1476005,0,0.006219859,1.47999573,1.41999817,-0.45433853
1/29/2018,62.02115631,93.54000092,94.31999969,93.27999878,94,1165711,0,-0.003090706,1.04000091,-0.45999908,-0.210225575
1/30/2018,61.42441559,92.63999939,93.16000366,91.88999939,92.93000031,2046851,0,-0.009621569,1.27000427,-0.29000092,0.755882033
1/31/2018,60.98017883,91.97000122,93.58999634,91.62000275,92.73999786,1810660,0,-0.007232277,1.96999359,-0.76999664,-0.115392376
2/1/2018,60.66854858,91.5,93.44999695,90.98000336,92.13999939,2097496,0,-0.005110375,2.46999359,-0.63999939,0.158415164
2/2/2018,59.79332733,90.18000031,91.61000061,89.38999939,91.37000275,2584355,0,-0.014426226,2.22000122,-1.19000244,0.232114388
2/5/2018,59.2363739,89.33999634,90.48999786,88.65000153,89.15000153,1778846,0,-0.009314748,1.83999633,0.18999481,-0.311686668
2/6/2018,58.43408203,88.12999725,89.08000183,85.08000183,85.54000092,3284077,0,-0.013543756,4,2.58999633,0.846183987
2/7/2018,59.07723618,89.09999847,89.80999756,87.94999695,88.98999786,2193123,0,0.011006482,1.86000061,0.11000061,-0.332195012
2/8/2018,58.03626633,87.52999878,89.30999756,86.83999634,88.69999695,2281946,0,-0.017620648,2.47000122,-1.16999817,0.040500692
2/9/2018,57.44614792,86.63999939,88.08999634,85.94999695,87.19000244,2301451,0,-0.010167936,2.13999939,-0.55000305,0.008547529
2/12/2018,57.8903923,87.30999756,88.47000122,86.90000153,87.79000092,1938620,0,0.007733128,1.56999969,-0.48000336,-0.15765315
2/13/2018,57.49920273,86.72000122,87.30999756,86.41000366,87.19999695,1202146,0,-0.006757489,0.8999939,-0.47999573,-0.379896009
2/14/2018,58.34789658,88,88.5,85.37999725,87.37000275,2251322,0,0.014760133,3.12000275,0.62999725,0.872752561
2/15/2018,57.96995544,87.43000031,88.86000061,86.76999664,88.73999786,2052578,0,-0.006477269,2.09000397,-1.30999755,-0.088278798
2/16/2018,58.42746353,88.12000275,88.58999634,87.5,87.83000183,2078106,0,0.007892056,1.08999634,0.29000092,0.012437043
2/19/2018,57.87050247,87.27999878,88.45999908,87,88.33000183,1057637,0,-0.0095325,1.45999908,-1.05000305,-0.491057242
2/20/2018,57.55224991,86.80000305,87.48999786,86.08999634,87.41999817,1735358,0,-0.005499493,1.40000152,-0.61999512,0.640787907
2/21/2018,57.53235245,86.76999664,86.87000275,86.05999756,86.81999969,1227161,0,-0.000345696,0.81000519,-0.05000305,-0.292848507
2/22/2018,57.83071899,87.22000122,87.52999878,85.68000031,86,1445097,0,0.005186177,1.84999847,1.22000122,0.177593649
2/23/2018,57.71800613,87.05000305,88.33999634,85.76999664,87.45999908,3170037,0,-0.001949073,2.5699997,-0.40999603,1.193649976
2/26/2018,58.18213272,87.75,88.19999695,87.51000214,87.81999969,1760487,0,0.00804132,0.68999481,-0.06999969,-0.444647807
2/27/2018,58.148983,87.69999695,88.26999664,86.79000092,87.98000336,1763051,0,-0.000569835,1.47999572,-0.28000641,0.001456415
2/28/2018,57.56550598,86.81999969,87.88999939,86.40000153,87.25,2164993,0,-0.010034177,1.48999786,-0.43000031,0.227980926
3/1/2018,56.55767441,85.30000305,86.83999634,84.61000061,86.40000153,2413557,0,-0.017507448,2.22999573,-1.09999848,0.114810533
3/2/2018,55.67582703,83.97000122,84.73999786,83.23000336,84.41999817,2576804,0,-0.015592049,1.5099945,-0.44999695,0.067637516
3/5/2018,55.35755539,83.48999786,83.48999786,81.81999969,82.55000305,3411179,0,-0.005716367,1.66999817,0.93999481,0.323802276
3/6/2018,55.8018074,84.16000366,85,83.87000275,84.41999817,1786313,0,0.008024983,1.12999725,-0.25999451,-0.476335601
3/7/2018,56.26593018,84.86000061,85.56999969,83.01000214,83.70999908,1932840,0,0.008317454,2.55999755,1.15000153,0.082027618
3/8/2018,56.338871,84.97000122,85.94000244,83.73999786,84.58999634,3022154,0,0.00129626,2.20000458,0.38000488,0.563582086
3/9/2018,56.44495392,85.12999725,85.61000061,84.12000275,84.97000122,1563445,0,0.001882971,1.48999786,0.15999603,-0.482671962
3/12/2018,56.82953262,85.70999908,85.98999786,85.26000214,85.75,1086510,0,0.006813131,0.72999572,-0.04000092,-0.305053903
3/13/2018,56.11343384,84.62999725,86.19999695,83.86000061,85.61000061,2099901,0,-0.012600652,2.33999634,-0.98000336,0.932702874
3/14/2018,55.80843353,84.16999817,85.20999908,83.91999817,84.33000183,1410863,0,-0.005435414,1.29000091,-0.16000366,-0.328128802
3/15/2018,56.43832779,85.12000275,85.34999847,83.5,83.5,2007692,0,0.011286736,1.84999847,1.62000275,0.423024064
3/16/2018,56.9289856,85.86000061,86.19000244,85.19999695,85.19999695,3314005,0,0.008693584,0.99000549,0.66000366,0.650654084
3/19/2018,56.47147369,85.16999817,85.83000183,84.43000031,85.45999908,1543511,0,-0.008036367,1.40000152,-0.29000091,-0.534246026
3/20/2018,57.01517105,85.98999786,86.41000366,84.80999756,85.37000275,2014625,0,0.0096278,1.6000061,0.61999511,0.305222315
3/21/2018,57.08811569,86.09999847,87.06999969,85.23999786,85.90000153,1701219,0,0.001279226,1.83000183,0.19999694,-0.155565428
3/22/2018,56.57756424,85.33000183,86.63999939,84.40000153,86.16000366,2086260,0,-0.008943051,2.23999786,-0.83000183,0.226332412
3/23/2018,55.81506729,84.18000031,84.72000122,83.16999817,84.5,2379728,0,-0.013477106,1.55000305,-0.31999969,0.140667031
3/26/2018,56.4980011,85.20999908,86.23999786,84.41999817,84.94999695,2072813,0,0.012235671,1.81999969,0.26000213,-0.128970622
3/27/2018,56.89583206,85.80999756,87.48999786,85.37000275,86.98000336,2598782,0,0.007041409,2.11999511,-1.1700058,0.253746479
3/28/2018,56.73006439,85.55999756,85.55999756,83.87999725,84.5,2177629,0,-0.002913413,1.68000031,1.05999756,-0.162057841
3/29/2018,58.44735336,88.15000153,88.91999817,85.73000336,85.94999695,3863673,0,0.030271202,3.18999481,2.20000458,0.774256772
4/3/2018,58.79876328,88.68000031,89.22000122,87.34999847,87.94999695,1964750,0,0.006012465,1.87000275,0.73000336,-0.491481293
4/4/2018,57.956707,87.41000366,88.88999939,86.62000275,88.88999939,2433409,0,-0.014321117,2.26999664,-1.47999573,0.238533656
4/5/2018,58.81201553,88.69999695,89.05999756,87.73000336,88.72000122,2300732,0,0.014757959,1.3299942,-0.02000427,-0.054523099
4/6/2018,58.99104309,88.97000122,89.40000153,88.20999908,88.5,1519153,0,0.003044017,1.19000245,0.47000122,-0.33970884
4/9/2018,58.5733223,88.33999634,89.54000092,87.73999786,89.5,1285442,0,-0.007081093,1.80000306,-1.16000366,-0.153842964
4/10/2018,59.66735458,89.98999786,90.98999786,89.76999664,90,2546726,0,0.018677854,1.22000122,-0.01000214,0.981206464
4/11/2018,59.58779144,89.87000275,90.05999756,88.95999908,89.84999847,1606470,0,-0.001333427,1.09999848,0.02000428,-0.369201869
4/12/2018,59.62756729,89.93000031,90.26999664,89.66999817,89.81999969,1663299,0,0.000667604,0.59999847,0.11000062,0.035375077
4/13/2018,60.55582809,91.33000183,91.44999695,90.13999939,90.43000031,2563552,0,0.015567681,1.30999756,0.90000152,0.541245441
4/16/2018,60.11159897,90.66000366,91.58999634,90.44999695,91.48000336,1378065,0,-0.007336014,1.13999939,-0.8199997,-0.462439225
4/17/2018,60.48289871,91.22000122,91.54000092,90.33000183,90.65000153,1696324,0,0.006176898,1.20999909,0.56999969,0.230946291
4/18/2018,60.204422,90.80000305,91.5,90.20999908,91.41000366,1762344,0,-0.004604233,1.29000092,-0.61000061,0.038919452
4/19/2018,60.25746155,90.87999725,91.18000031,90.48999786,91,1054586,0,0.000880993,0.69000245,-0.12000275,-0.401600369
4/20/2018,60.35029221,91.01999664,91.19000244,90.33999634,90.69999695,2062292,0,0.001540486,0.8500061,0.31999969,0.955546537
4/23/2018,60.46963501,91.19999695,91.27999878,90.41999817,90.94999695,893740,0,0.001977591,0.86000061,0.25,-0.56662781
4/24/2018,60.4232254,91.12999725,91.12999725,90.18000031,90.62000275,1198737,0,-0.000767541,0.94999694,0.5099945,0.341259203
4/25/2018,59.18996429,89.26999664,90.73999786,88.48000336,90.30999756,2601689,0,-0.02041041,2.2599945,-1.04000092,1.170358469
4/26/2018,59.9325676,90.38999939,90.43000031,89.26000214,89.44999695,1826617,0,0.012546239,1.16999817,0.94000244,-0.297911088
4/27/2018,60.66854858,91.5,91.76000214,90.52999878,90.76000214,1478294,0,0.012280126,1.23000336,0.73999786,-0.190692959
4/30/2018,61.31169128,92.47000122,92.47000122,91.26000214,91.37000275,1469495,0,0.010601106,1.20999908,1.09999847,-0.005952131
5/2/2018,61.72278976,93.08999634,93.87000275,92.27999878,92.5,1827946,0,0.006704824,1.59000397,0.58999634,0.243928016
5/3/2018,61.1061554,92.16000366,93.23999786,92.08000183,93.18000031,1633660,0,-0.009990254,1.15999603,-1.01999665,-0.10628651
5/4/2018,60.70832062,91.55999756,92.16000366,90.19000244,91.90000153,2154701,0,-0.006510483,1.97000122,-0.34000397,0.318940906
5/7/2018,60.70832062,91.55999756,91.90000153,90.37000275,90.98999786,1358397,0,0,1.52999878,0.5699997,-0.369565893
5/8/2018,60.96030045,91.94000244,92,91.52999878,91.94999695,1442881,0,0.004150337,0.47000122,-0.00999451,0.062193895
5/9/2018,60.9735527,91.95999908,92.56999969,91.51999664,91.69000244,1464674,0,0.000217497,1.05000305,0.26999664,0.01510381
5/10/2018,61.23877335,92.36000061,92.47000122,91.5,92.19999695,1122857,0,0.004349734,0.97000122,0.16000366,-0.233374116
5/11/2018,61.1194191,92.18000031,92.48000336,91.84999847,92.22000122,1415910,0,-0.001948899,0.63000489,-0.04000091,0.26098871
5/14/2018,60.88735199,91.83000183,92.34999847,91.38999939,92.26000214,1302747,0,-0.003796903,0.95999908,-0.43000031,-0.079922453
5/15/2018,61.11278915,92.16999817,92.23999786,91.26000214,91.68000031,1402280,0,0.003702454,0.97999572,0.48999786,0.076402402
5/16/2018,61.1061554,92.16000366,92.55999756,91.94000244,92.41999817,1302623,0,-0.000108436,0.61999512,-0.25999451,-0.071067832
5/17/2018,61.86203003,93.30000305,93.65000153,92.13999939,92.36000061,3055220,0,0.012369785,1.51000214,0.94000244,1.345436861
5/18/2018,61.35633087,88.56999969,89.56999969,88.37999725,89.33999634,3033082,0,-0.050696712,1.19000244,-0.76999665,-0.007245959
5/21/2018,61.35633087,88.56999969,88.56999969,88.56999969,88.56999969,0,0,0,0,0,-1
5/22/2018,62.92192841,90.83000183,91.23000336,89.27999878,89.69999695,2975893,0,0.025516565,1.95000458,1.13000488,inf
5/23/2018,61.65420532,89,90.80000305,88.47000122,90.25,2098718,0,-0.020147548,2.33000183,-1.25,-0.294760262
5/24/2018,60.61508942,87.5,87.55000305,85.84999847,87.40000153,3685426,0,-0.016853933,1.70000458,0.09999847,0.756036781
5/25/2018,60.58044434,87.44999695,88.29000092,86.56999969,87.93000031,1593244,0,-0.000571463,1.72000123,-0.48000336,-0.567690682
5/28/2018,60.42111206,87.22000122,88.25,86.69999695,87.80999756,889027,0,-0.002630026,1.55000305,-0.58999634,-0.442001978
5/29/2018,59.63139343,86.08000183,86.69999695,85.20999908,86.69999695,2349165,0,-0.01307039,1.48999787,-0.61999512,1.642400062
5/30/2018,59.71452332,86.19999695,86.20999908,85.26999664,85.94999695,1281623,0,0.001393995,0.94000244,0.25,-0.454434661
5/31/2018,59.14647675,85.37999725,86.31999969,84.90000153,85.62000275,2864005,0,-0.009512758,1.41999816,-0.2400055,1.234670414
6/1/2018,59.49284363,85.87999725,86.68000031,85.73999786,85.80999756,1640058,0,0.005856173,0.94000245,0.06999969,-0.42735505
6/4/2018,59.71452332,86.19999695,86.79000092,86.16000366,86.5,1029151,0,0.003726126,0.62999726,-0.30000305,-0.372491095
6/5/2018,59.98469162,86.58999634,87.52999878,86.02999878,86.02999878,1553102,0,0.004524355,1.5,0.55999756,0.509109936
6/6/2018,60.2687149,87,87.19999695,86.11000061,86.80999756,1237137,0,0.004735,1.08999634,0.19000244,-0.203441242
6/7/2018,60.0124054,86.62999725,87.91999817,86.33999634,87,1315099,0,-0.004252905,1.58000183,-0.37000275,0.063018081
6/8/2018,59.32658768,85.63999939,85.95999908,84.94000244,85.94000244,1715634,0,-0.011427887,1.01999664,-0.30000305,0.304566424
6/11/2018,59.14647675,85.37999725,86.19999695,84.38999939,85.90000153,1430816,0,-0.00303599,1.80999756,-0.52000428,-0.166013264
6/12/2018,59.09104919,85.30000305,86.19000244,84.91999817,86.06999969,1393346,0,-0.00093692,1.27000427,-0.76999664,-0.026187854
6/13/2018,58.66154861,84.68000031,85.34999847,84.45999908,85.26000214,1569056,0,-0.007268496,0.88999939,-0.58000183,0.126106509
6/14/2018,59.76300812,86.26999664,86.65000153,84.01999664,84.09999847,2261081,0,0.018776527,2.63000489,2.16999817,0.441045444
6/15/2018,59.39585876,85.73999786,87.18000031,85.38999939,86.51000214,3446088,0,-0.006143489,1.79000092,-0.77000428,0.524088699
6/18/2018,58.71004105,84.75,85.58000183,84.19000244,85.33000183,1388980,0,-0.011546511,1.38999939,-0.58000183,-0.596940067
6/19/2018,58.23204803,84.05999756,84.37000275,83.23000336,83.58000183,1808000,0,-0.008141622,1.13999939,0.47999573,0.30167461
6/20/2018,57.96881104,83.68000031,84.44000244,83.38999939,84.30999756,1629537,0,-0.004520548,1.05000305,-0.62999725,-0.098707412
6/21/2018,56.26465607,81.22000122,82.19999695,80.73000336,81.75,4431697,0,-0.029397695,1.46999359,-0.52999878,1.719605017
6/22/2018,55.63425827,80.30999756,80.98999786,79.18000031,80.98999786,2758764,0,-0.011204182,1.80999755,-0.6800003,-0.37749264
6/25/2018,54.62285614,78.84999847,79.72000122,78.65000153,79.72000122,2286834,0,-0.018179543,1.06999969,-0.87000275,-0.171065738
6/26/2018,54.3457489,78.44999695,79.15000153,77.29000092,79,2250569,0,-0.005072943,1.86000061,-0.55000305,-0.015858169
6/27/2018,54.45659637,78.61000061,79.76000214,77.08000183,78.01000214,2643327,0,0.002039562,2.68000031,0.59999847,0.174514978
